id_exam,id_reactiv,num_reac_a,num_reac_b,num_reac_c,num_reac_d,rc,i_ancla,i_elim,id_area,area,id_subarea,subarea,id_especf,especf,id_estimul,nr_especf,id_taxo,nvl_taxo,p_rc,rpbis_rc,rpbis_op1,rpbis_op2,rpbis_op3,rpbis_op4,p_rce,rpbis_rce,rpbis_op1e,rpbis_op2e,rpbis_op3e,rpbis_op4e
O_322018a,O_3220477,110,112,0,0,3,0,0,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24610,A PARTIR DE UN LISTADO DE ESTRATEGIAS CUYA APLICACI”N CORRESPONDE AL JEFE DE SECTOR SELECCIONAR AQUELLAS QUE PROPICIEN LA COMUNICACI”N ENTRE LA COMUNIDAD ESCOLAR Y LAS AUTORIDADES EDUCATIVAS,,3,2,COMPRENSI”N,63.1,0.14,-0.155,-0.172,0.14,-0.019,63.1,0.139,-0.16,-0.191,0.139,-0.02
O_322018a,O_3220610,111,0,0,0,3,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24610,A PARTIR DE UN LISTADO DE ESTRATEGIAS CUYA APLICACI”N CORRESPONDE AL JEFE DE SECTOR SELECCIONAR AQUELLAS QUE PROPICIEN LA COMUNICACI”N ENTRE LA COMUNIDAD ESCOLAR Y LAS AUTORIDADES EDUCATIVAS,,3,2,COMPRENSI”N,56.98,0.192,-0.179,-0.154,0.192,-0.035,0,0,0,0,0,0
O_322018a,O_3220435,112,113,0,0,4,0,0,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24611,A PARTIR DE UNA SITUACI”N PROBLEMA RELACIONADA CON ASPECTOS EDUCATIVOS SELECCIONAR LA ESTRATEGIA QUE PERMITA LA COMUNICACI”N ENTRE LA COMUNIDAD ESCOLAR Y LAS AUTORIDADES EDUCATIVAS PARA ATENDER DICHA SITUACI”N,,2,3,APLICACI”N,51.19,0.201,0.009,-0.294,-0.067,0.201,51.19,0.196,-0.021,-0.281,-0.08,0.196
O_322018a,O_3220493,113,114,0,0,1,0,0,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24611,A PARTIR DE UNA SITUACI”N PROBLEMA RELACIONADA CON ASPECTOS EDUCATIVOS SELECCIONAR LA ESTRATEGIA QUE PERMITA LA COMUNICACI”N ENTRE LA COMUNIDAD ESCOLAR Y LAS AUTORIDADES EDUCATIVAS PARA ATENDER DICHA SITUACI”N,,2,3,APLICACI”N,74.11,0.271,0.271,-0.177,-0.267,-0.061,74.11,0.265,0.265,-0.208,-0.244,-0.062
O_322018a,O_3220645,114,115,0,0,3,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24612,"A PARTIR DE UN LISTADO DE INSTITUCIONES ORGANISMOS O DEPENDENCIAS IDENTIFICAR LAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A LAS ESCUELAS",,2,1,CONOCIMIENTO,26.19,0.001,-0.062,-0.03,0.001,-0.032,0,0,0,0,0,0
O_322018a,O_322093,115,116,0,0,3,0,0,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24612,"A PARTIR DE UN LISTADO DE INSTITUCIONES ORGANISMOS O DEPENDENCIAS IDENTIFICAR LAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A LAS ESCUELAS",,2,1,CONOCIMIENTO,74.7,0.294,-0.306,-0.155,0.294,-0.085,74.7,0.29,-0.302,-0.136,0.29,-0.125
O_322018a,O_3220687,116,0,0,0,1,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24612,"A PARTIR DE UN LISTADO DE INSTITUCIONES ORGANISMOS O DEPENDENCIAS IDENTIFICAR LAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A LAS ESCUELAS",,2,1,CONOCIMIENTO,5.81,-0.128,-0.128,0.051,-0.173,0.009,0,0,0,0,0,0
O_322018a,O_3220690,117,117,0,0,3,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24613,"A PARTIR DE UNA NECESIDAD DETECTADA EN ALGUNAS ESCUELAS DEL SECTOR IDENTIFICAR LAS INSTITUCIONES ORGANISMOS Y DEPENDENCIAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A ESTAS ESCUELAS",,3,3,APLICACI”N,71.73,0.069,-0.018,-0.023,0.069,-0.162,0,0,0,0,0,0
O_322018a,O_3220622,118,118,0,0,1,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24613,"A PARTIR DE UNA NECESIDAD DETECTADA EN ALGUNAS ESCUELAS DEL SECTOR IDENTIFICAR LAS INSTITUCIONES ORGANISMOS Y DEPENDENCIAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A ESTAS ESCUELAS",,3,3,APLICACI”N,54.46,0.039,0.039,-0.107,0.01,-0.123,0,0,0,0,0,0
O_322018a,O_3220195,119,119,0,0,3,0,0,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24613,"A PARTIR DE UNA NECESIDAD DETECTADA EN ALGUNAS ESCUELAS DEL SECTOR IDENTIFICAR LAS INSTITUCIONES ORGANISMOS Y DEPENDENCIAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A ESTAS ESCUELAS",,3,3,APLICACI”N,78.87,0.27,-0.125,-0.18,0.27,-0.239,78.87,0.268,-0.129,-0.178,0.268,-0.256
O_322018a,O_3220693,120,0,0,0,2,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24613,"A PARTIR DE UNA NECESIDAD DETECTADA EN ALGUNAS ESCUELAS DEL SECTOR IDENTIFICAR LAS INSTITUCIONES ORGANISMOS Y DEPENDENCIAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A ESTAS ESCUELAS",,3,3,APLICACI”N,27.91,0.149,-0.19,0.149,0.081,-0.202,0,0,0,0,0,0
O_322018a,O_3220702,0,6,0,0,2,0,1,O_3220_01,ASPECTOS DE LA FUNCI”N,O_3220_01_001,SENTIDO DE LA FUNCI”N,24569,A PARTIR DE EJEMPLOS DE ACCIONES PROPIAS DEL JEFE DE SECTOR SELECCIONAR LA QUE FAVORECE LA CALIDAD DEL SERVICIO EDUCATIVO DE LAS ESCUELAS,,2,2,COMPRENSI”N,63.41,0.03,-0.056,0.03,-0.122,-0.016,0,0,0,0,0,0
O_322018a,O_3220533,0,29,0,0,2,0,1,O_3220_01,ASPECTOS DE LA FUNCI”N,O_3220_01_002,TRABAJO EN LAS ESCUELAS Y ZONAS ESCOLARES,24577,A PARTIR DE UN LISTADO DE ELEMENTOS DEL PLAN DE ESTUDIOS Y PROGRAMAS DE ESTUDIOS 2011 IDENTIFICAR AQUELLOS EN LOS QUE SE DISTINGUE EL SENTIDO FORMATIVO DE LA EDUCACI”N PRIMARIA,,3,1,CONOCIMIENTO,79.88,0.363,-0.202,0.363,-0.129,-0.344,0,0,0,0,0,0
O_322018a,O_3220661,0,35,0,0,1,0,1,O_3220_01,ASPECTOS DE LA FUNCI”N,O_3220_01_002,TRABAJO EN LAS ESCUELAS Y ZONAS ESCOLARES,24579,"A PARTIR DE CASOS DE ALUMNOS CON DISCAPACIDAD O APTITUDES SOBRESALIENTES, IDENTIFICAR LAS ACCIONES QUE ASEGUREN EL APRENDIZAJE DE LOS ALUMNOS",,2,3,APLICACI”N,78.66,0.153,0.153,-0.177,-0.017,-0.154,0,0,0,0,0,0
O_322018a,O_3220590,0,38,0,0,2,0,1,O_3220_01,ASPECTOS DE LA FUNCI”N,O_3220_01_002,TRABAJO EN LAS ESCUELAS Y ZONAS ESCOLARES,24580,"A PARTIR DE UN LISTADO DE ACCIONES, IDENTIFICAR LAS QUE ASEGUREN LOS APRENDIZAJES DE LOS NI—OS CON DISCAPACIDAD O APTITUDES SOBRESALIENTES",,2,2,COMPRENSI”N,67.68,0.269,-0.168,0.269,-0.224,-0.229,0,0,0,0,0,0
O_322018a,O_3220664,0,46,0,0,3,0,1,O_3220_01,ASPECTOS DE LA FUNCI”N,O_3220_01_002,TRABAJO EN LAS ESCUELAS Y ZONAS ESCOLARES,24583,"A PARTIR DE LA FUNCI”N SUPERVISORA QUE REALIZA LA JEFATURA DE SECTOR, SELECCIONAR LAS ACCIONES QUE FORTALECEN LA PR¡CTICA EDUCATIVA DE LOS DOCENTES, DIRECTIVOS, ASESORES T…CNICO PEDAG”GICOS O SUPERVISORES DEL SECTOR",,3,2,COMPRENSI”N,93.29,0.116,0.009,-0.083,0.116,-0.17,0,0,0,0,0,0
O_322018a,O_3220573,0,86,0,0,4,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_001,AUTONOMÕA DE LA GESTI”N DE LA ESCUELA,24600,A PARTIR DE LA DESCRIPCI”N DE UNA SITUACI”N DE UN COLECTIVO DOCENTE RELACIONADA CON EL ESTABLECIMIENTO DE METAS COMUNES PARA LA FORMACI”N DEL ALUMNADO IDENTIFICAR LA ESTRATEGIA DE GESTI”N ESCOLAR QUE FAVORECE LA AUTONOMÕA DEL COLECTIVO DOCENTE,,2,3,APLICACI”N,45.12,0.029,-0.072,0.041,-0.181,0.029,0,0,0,0,0,0
O_322018a,O_3220566,0,89,0,0,2,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_002,PLANEACI”N DEL TRABAJO DE LA JEFATURA DE SECTOR,24601,A PARTIR DE UN LISTADO DE FUENTES DE INFORMACI”N SELECCIONAR LAS NECESARIAS PARA REALIZAR EL DIAGN”STICO DE LA SITUACI”N EDUCATIVA DE LAS ESCUELAS DEL SECTOR,,2,2,COMPRENSI”N,93.29,0.052,-0.01,0.052,-0.176,-0.043,0,0,0,0,0,0
O_322018a,O_3220680,0,98,0,0,4,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_002,PLANEACI”N DEL TRABAJO DE LA JEFATURA DE SECTOR,24604,A PARTIR DE UN LISTADO DE ELEMENTOS IDENTIFICAR AQUELLOS QUE SON NECESARIOS PARA EL DISE—O DEL PLAN DEL TRABAJO DEL SECTOR DE ACUERDO CON LAS NECESIDADES DE LAS ESCUELAS,,2,1,CONOCIMIENTO,44.51,0.159,-0.043,0.014,-0.237,0.159,0,0,0,0,0,0
O_322018a,O_3220685,0,105,0,0,3,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_002,PLANEACI”N DEL TRABAJO DE LA JEFATURA DE SECTOR,24607,A PARTIR DE UNA SITUACI”N QUE DESCRIBA EL PROCESO DE ASESORÕA A LAS SUPERVISIONES ESCOLARES DE SECTOR SELECCIONAR LA ESTRATEGIA DE SEGUIMIENTO QUE PERMITA EVALUAR EL DESARROLLO DE LAS ACCIONES PROPUESTAS,,2,3,APLICACI”N,31.71,-0.02,-2,-0.193,-0.02,-0.016,0,0,0,0,0,0
O_322018a,O_3220691,0,120,0,0,3,0,1,O_3220_02,GESTI”N ESCOLAR,O_3220_02_003,VINCULACI”N CON LA COMUNIDAD ESCOLAR,24613,"A PARTIR DE UNA NECESIDAD DETECTADA EN ALGUNAS ESCUELAS DEL SECTOR IDENTIFICAR LAS INSTITUCIONES ORGANISMOS Y DEPENDENCIAS QUE BRINDAN APOYO, ASISTENCIA O ASESORÕA A ESTAS ESCUELAS",,3,3,APLICACI”N,96.34,0.217,-0.218,-2,0.217,-0.118,0,0,0,0,0,0
O_333518a,O_33351061,1,0,0,0,1,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23875,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR LOS RETOS A LOS QUE SE PUEDE ENFRENTAR EN SU APRENDIZAJE O DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33352082,2,0,0,0,1,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23875,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR LOS RETOS A LOS QUE SE PUEDE ENFRENTAR EN SU APRENDIZAJE O DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33352080,3,0,0,0,1,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23875,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR LOS RETOS A LOS QUE SE PUEDE ENFRENTAR EN SU APRENDIZAJE O DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335667,4,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23876,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR ALGUNAS ACCIONES DID¡CTICAS QUE MOTIVEN AL ADOLESCENTE A PARTICIPAR O AUTORREGULAR SU PROCESO DE APRENDIZAJE",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351094,5,0,0,0,3,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23876,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR ALGUNAS ACCIONES DID¡CTICAS QUE MOTIVEN AL ADOLESCENTE A PARTICIPAR O AUTORREGULAR SU PROCESO DE APRENDIZAJE",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351794,6,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23876,"A PARTIR DE CARACTERÕSTICAS DE LOS ALUMNOS DE SECUNDARIA, IDENTIFICAR ALGUNAS ACCIONES DID¡CTICAS QUE MOTIVEN AL ADOLESCENTE A PARTICIPAR O AUTORREGULAR SU PROCESO DE APRENDIZAJE",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335681,7,0,0,0,3,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23877,"A PARTIR DE ESTRATEGIAS DE APRENDIZAJE, SELECCIONAR LAS QUE FAVORECEN EL DESARROLLO DEL PENSAMIENTO DE LOS ALUMNOS",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335514,8,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23877,"A PARTIR DE ESTRATEGIAS DE APRENDIZAJE, SELECCIONAR LAS QUE FAVORECEN EL DESARROLLO DEL PENSAMIENTO DE LOS ALUMNOS",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351266,9,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23877,"A PARTIR DE ESTRATEGIAS DE APRENDIZAJE, SELECCIONAR LAS QUE FAVORECEN EL DESARROLLO DEL PENSAMIENTO DE LOS ALUMNOS",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335819,10,0,0,0,4,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23878,"A PARTIR DE SITUACIONES RELACIONADAS CON EL APRENDIZAJE DE LOS ADOLESCENTES, IDENTIFICAR LA INFLUENCIA DE LOS ENTORNOS FAMILIAR, SOCIAL O CULTURAL EN SU DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33352088,11,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23878,"A PARTIR DE SITUACIONES RELACIONADAS CON EL APRENDIZAJE DE LOS ADOLESCENTES, IDENTIFICAR LA INFLUENCIA DE LOS ENTORNOS FAMILIAR, SOCIAL O CULTURAL EN SU DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33352086,12,0,0,0,1,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23878,"A PARTIR DE SITUACIONES RELACIONADAS CON EL APRENDIZAJE DE LOS ADOLESCENTES, IDENTIFICAR LA INFLUENCIA DE LOS ENTORNOS FAMILIAR, SOCIAL O CULTURAL EN SU DESARROLLO",,2,1,CONOCIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335207,13,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23879,"A PARTIR DE EXPERIENCIAS DE APRENDIZAJE, SELECCIONAR LAS QUE PERMITAN AL ADOLESCENTE LA APROPIACI”N DE NOCIONES, HABILIDADES O ACTITUDES CENTRALES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33352089,14,0,0,0,4,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23879,"A PARTIR DE EXPERIENCIAS DE APRENDIZAJE, SELECCIONAR LAS QUE PERMITAN AL ADOLESCENTE LA APROPIACI”N DE NOCIONES, HABILIDADES O ACTITUDES CENTRALES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351381,15,0,0,0,3,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_001,PROCESOS DE DESARROLLO Y APRENDIZAJE DE LOS ALUMNOS,23879,"A PARTIR DE EXPERIENCIAS DE APRENDIZAJE, SELECCIONAR LAS QUE PERMITAN AL ADOLESCENTE LA APROPIACI”N DE NOCIONES, HABILIDADES O ACTITUDES CENTRALES DE LA ASIGNATURA",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335956,16,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51985,"A PARTIR DEL PLANTEAMIENTO DE UNA SITUACI”N DE ALUMNOS EN RIESGO DE EXCLUSI”N, IDENTIFICAR LAS ACCIONES QUE PUEDE REALIZAR EL DOCENTE PARA PROPICIAR LA PARTICIPACI”N DE TODOS LOS ALUMNOS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351028,17,0,0,0,4,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51985,"A PARTIR DEL PLANTEAMIENTO DE UNA SITUACI”N DE ALUMNOS EN RIESGO DE EXCLUSI”N, IDENTIFICAR LAS ACCIONES QUE PUEDE REALIZAR EL DOCENTE PARA PROPICIAR LA PARTICIPACI”N DE TODOS LOS ALUMNOS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351402,18,0,0,0,1,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51985,"A PARTIR DEL PLANTEAMIENTO DE UNA SITUACI”N DE ALUMNOS EN RIESGO DE EXCLUSI”N, IDENTIFICAR LAS ACCIONES QUE PUEDE REALIZAR EL DOCENTE PARA PROPICIAR LA PARTICIPACI”N DE TODOS LOS ALUMNOS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351186,19,0,0,0,3,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23881,"A PARTIR DE SITUACIONES DE ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES, DISTINGUIR AQUELLAS QUE PROMUEVAN SU PARTICIPACI”N",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351226,20,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23881,"A PARTIR DE SITUACIONES DE ALUMNOS CON NECESIDADES EDUCATIVAS ESPECIALES, DISTINGUIR AQUELLAS QUE PROMUEVAN SU PARTICIPACI”N",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335820,21,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23882,"A PARTIR DE UNA SERIE DE ACTIVIDADES EN EL AULA, IDENTIFICAR LAS QUE PROPICIAN EL TRABAJO COLABORATIVO O ENTRE PARES",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351170,22,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,23882,"A PARTIR DE UNA SERIE DE ACTIVIDADES EN EL AULA, IDENTIFICAR LAS QUE PROPICIAN EL TRABAJO COLABORATIVO O ENTRE PARES",,1,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351067,23,0,0,0,1,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51992,"A PARTIR DE UNA SITUACI”N EN EL AULA EN LA QUE SE PRESENTAN DIFICULTADES EN EL APRENDIZAJE DE UN CONTENIDO, IDENTIFICAR LA ESTRATEGIA DID¡CTICA QUE PERMITA AL DOCENTE RESOLVER EL PROBLEMA, CONSIDERANDO LOS INTERESES DE LOS ALUMNOS O EL RECONOCIMIENTO DE",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351127,24,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51992,"A PARTIR DE UNA SITUACI”N EN EL AULA EN LA QUE SE PRESENTAN DIFICULTADES EN EL APRENDIZAJE DE UN CONTENIDO, IDENTIFICAR LA ESTRATEGIA DID¡CTICA QUE PERMITA AL DOCENTE RESOLVER EL PROBLEMA, CONSIDERANDO LOS INTERESES DE LOS ALUMNOS O EL RECONOCIMIENTO DE",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351183,25,0,0,0,2,0,0,O_3335_01,ASPECTOS DE LA FUNCI”N,O_3335_01_002,ENSE—ANZA Y DESARROLLO INTEGRAL DE LOS ADOLESCENTES,51992,"A PARTIR DE UNA SITUACI”N EN EL AULA EN LA QUE SE PRESENTAN DIFICULTADES EN EL APRENDIZAJE DE UN CONTENIDO, IDENTIFICAR LA ESTRATEGIA DID¡CTICA QUE PERMITA AL DOCENTE RESOLVER EL PROBLEMA, CONSIDERANDO LOS INTERESES DE LOS ALUMNOS O EL RECONOCIMIENTO DE",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335752,26,0,0,0,2,0,0,O_3335_02,GESTI”N ESCOLAR,O_3335_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,23884,"A PARTIR DE UNA SERIE DE ACCIONES VINCULADAS CON EL DIAGN”STICO, IDENTIFICAR LAS QUE PERMITEN AL JEFE DE ENSE—ANZA DETECTAR LAS NECESIDADES DE ASESORÕA DE LOS DOCENTES PARA SU DESARROLLO PROFESIONAL",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_3335518,27,0,0,0,3,0,0,O_3335_02,GESTI”N ESCOLAR,O_3335_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,23884,"A PARTIR DE UNA SERIE DE ACCIONES VINCULADAS CON EL DIAGN”STICO, IDENTIFICAR LAS QUE PERMITEN AL JEFE DE ENSE—ANZA DETECTAR LAS NECESIDADES DE ASESORÕA DE LOS DOCENTES PARA SU DESARROLLO PROFESIONAL",,2,2,COMPRENSI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351166,28,0,0,0,3,0,0,O_3335_02,GESTI”N ESCOLAR,O_3335_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,51995,"A PARTIR DE NECESIDADES DE DESARROLLO PROFESIONAL DOCENTE DETECTADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR LA ACCI”N DE ASESORÕA EN ARTICULACI”N CON LAS AUTORIDADES EDUCATIVAS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351185,29,0,0,0,3,0,0,O_3335_02,GESTI”N ESCOLAR,O_3335_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,51995,"A PARTIR DE NECESIDADES DE DESARROLLO PROFESIONAL DOCENTE DETECTADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR LA ACCI”N DE ASESORÕA EN ARTICULACI”N CON LAS AUTORIDADES EDUCATIVAS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
O_333518a,O_33351973,30,0,0,0,1,0,0,O_3335_02,GESTI”N ESCOLAR,O_3335_02_001,ASESORÕA ACAD…MICA Y DESARROLLO PROFESIONAL DOCENTE,51995,"A PARTIR DE NECESIDADES DE DESARROLLO PROFESIONAL DOCENTE DETECTADAS POR EL JEFE DE ENSE—ANZA, IDENTIFICAR LA ACCI”N DE ASESORÕA EN ARTICULACI”N CON LAS AUTORIDADES EDUCATIVAS",,2,3,APLICACI”N,0,0,0,0,0,0,0,0,0,0,0,0
